"id","species","file_path","retired_id","agreement_confidence","site","easting","northing","dist2centerofcity","avg_housing_density_1k_buffer","avg_imperv_surface_1k_buffer","season","locations","date_time"
"2194","SQRRLGR","Z:/TransectTrailCamPics/FA14/DPT/D02-RCP1/D02-RCP1-FA14 (264).JPG","3747143",0.857142857142857,"D02-RCP1",442530,4643467,8514.951546,764.294474,42.789017,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/da0f0d89-d8c0-45a0-83f2-24a3813b53aa.jpeg""}","2014-10-06 10:34:12 -0500"
"21945","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S02-PLP1/S02-PLP1-FA14 (33).JPG","3766894",1,"S02-PLP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/2bd01419-1206-4091-94bd-b3bbca39acd5.jpeg""}","2014-11-03 05:55:54 -0600"
"21946","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S02-PLP1/S02-PLP1-FA14 (34).JPG","3766895",0.625,"S02-PLP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/922ce83e-8d83-4474-88d5-24de4ae14939.jpeg""}","2014-11-04 03:43:00 -0600"
"21947","CTDMSTC","Z:/TransectTrailCamPics/FA14/SCT/S02-PLP1/S02-PLP1-FA14 (35).JPG","3766896",0.428571428571429,"S02-PLP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/b7fb3857-56d3-4549-ab95-ae7a439f3f71.jpeg""}","2014-11-05 01:47:05 -0600"
"2195","SQRRLGR","Z:/TransectTrailCamPics/FA14/DPT/D02-RCP1/D02-RCP1-FA14 (265).JPG","3747144",0.333333333333333,"D02-RCP1",442530,4643467,8514.951546,764.294474,42.789017,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/b5959b35-6cd6-42d1-8e12-4e8db75494ad.jpeg""}","2014-10-06 10:35:00 -0500"
"2196","SQRRLGR","Z:/TransectTrailCamPics/FA14/DPT/D02-RCP1/D02-RCP1-FA14 (266).JPG","3747145",0.857142857142857,"D02-RCP1",442530,4643467,8514.951546,764.294474,42.789017,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/9c125f9c-3645-42ee-af9d-f714c1004ae2.jpeg""}","2014-10-06 10:41:00 -0500"
"21960","MWR","Z:/TransectTrailCamPics/FA14/SCT/S02-TNE1/S02-TNE1-FA14 (12).JPG","3766909",0.625,"S02-TNE1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/b52bf1c4-dda4-490e-bf27-a2e99abc95ef.jpeg""}","2014-10-16 06:58:16 -0500"
"21961","MWR","Z:/TransectTrailCamPics/FA14/SCT/S02-TNE1/S02-TNE1-FA14 (13).JPG","3766910",0.5,"S02-TNE1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/a201db68-433a-41c5-8f74-7f96895b7b07.jpeg""}","2014-10-16 06:59:00 -0500"
"2197","SQRRLGR","Z:/TransectTrailCamPics/FA14/DPT/D02-RCP1/D02-RCP1-FA14 (267).JPG","3747146",0.857142857142857,"D02-RCP1",442530,4643467,8514.951546,764.294474,42.789017,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/0d42ead4-3a2c-427a-8592-af2448e98909.jpeg""}","2014-10-06 11:01:21 -0500"
"21973","CT","Z:/TransectTrailCamPics/FA14/SCT/S02-TNE1/S02-TNE1-FA14 (24).JPG","3766922",0.714285714285714,"S02-TNE1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/a2e49a8c-e0a3-41e3-a2ff-9ecac34b07ac.jpeg""}","2014-11-01 21:12:07 -0500"
"2198","SQRRLGR","Z:/TransectTrailCamPics/FA14/DPT/D02-RCP1/D02-RCP1-FA14 (268).JPG","3747147",0.857142857142857,"D02-RCP1",442530,4643467,8514.951546,764.294474,42.789017,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/6bc989d8-bd2d-42d6-b556-fa026afdb91f.jpeg""}","2014-10-06 11:05:16 -0500"
"21980","SQRRLGR","Z:/TransectTrailCamPics/FA14/SCT/S02-TNE1/S02-TNE1-FA14 (5).JPG","3766929",0.777777777777778,"S02-TNE1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/9cd18856-fa4f-4478-8f15-b1b210b25ce8.jpeg""}","2014-10-10 07:20:14 -0500"
"2199","SQRRLGR","Z:/TransectTrailCamPics/FA14/DPT/D02-RCP1/D02-RCP1-FA14 (269).JPG","3747148",0.857142857142857,"D02-RCP1",442530,4643467,8514.951546,764.294474,42.789017,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/5dad4229-020c-486e-a8f6-0c0bac76cd8a.jpeg""}","2014-10-06 11:05:44 -0500"
"21991","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S02-TNW1/S02-TNW1-FA14 (15).JPG","3766940",0.7,"S02-TNW1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/758dfccb-8213-4728-bdcb-c4edbc73c816.jpeg""}","2014-10-26 02:22:30 -0500"
"21992","SQRRLGR","Z:/TransectTrailCamPics/FA14/SCT/S02-TNW1/S02-TNW1-FA14 (16).JPG","3766941",1,"S02-TNW1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/1de101ba-fe50-45fc-9115-44c13f281742.jpeg""}","2014-10-29 14:02:29 -0500"
"21997","SQRRLGR","Z:/TransectTrailCamPics/FA14/SCT/S02-TNW1/S02-TNW1-FA14 (20).JPG","3766946",1,"S02-TNW1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/9c0c08f7-affe-4fe2-bbed-fb97a9bd8223.jpeg""}","2014-11-05 07:49:49 -0600"
"22","SQRRLGR","Z:/TransectTrailCamPics/FA14/DPT/D02-HUP1/D02-HUP1-FA14 (1017).JPG","3744971",0.857142857142857,"D02-HUP1",441984,4639557,6507.962502,476.791682,28.489348,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/88311c19-8a4b-4b60-a664-66447dd74807.jpeg""}","2014-10-27 14:12:35 -0500"
"220","SQRRLGR","Z:/TransectTrailCamPics/FA14/DPT/D02-HUP1/D02-HUP1-FA14 (25).JPG","3745169",0.857142857142857,"D02-HUP1",441984,4639557,6507.962502,476.791682,28.489348,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/17cdd7be-3c6e-4781-b683-7e4fcba8e10c.jpeg""}","2014-10-03 11:42:05 -0500"
"22007","CTDMSTC","Z:/TransectTrailCamPics/FA14/SCT/S02-TNW1/S02-TNW1-FA14 (9).JPG","3766956",0.857142857142857,"S02-TNW1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c197b919-0da3-474e-b237-745cc21fcc8c.jpeg""}","2014-10-18 17:56:56 -0500"
"22009","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (100).JPG","3766958",1,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/1f30b0df-acf3-4781-988a-52146ed40774.jpeg""}","2014-10-07 19:32:53 -0500"
"2201","SQRRLFX","Z:/TransectTrailCamPics/FA14/DPT/D02-RCP1/D02-RCP1-FA14 (270).JPG","3747150",0.428571428571429,"D02-RCP1",442530,4643467,8514.951546,764.294474,42.789017,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/137e7fc4-618f-4886-ad1f-4a5511bae223.jpeg""}","2014-10-06 11:06:18 -0500"
"22010","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (101).JPG","3766959",1,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/3888077d-5563-4923-9bf0-7d90912dea92.jpeg""}","2014-10-07 22:20:14 -0500"
"22011","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (102).JPG","3766960",1,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/d8157867-8a74-4537-98fb-521927a5f8e3.jpeg""}","2014-10-08 06:31:10 -0500"
"22012","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (103).JPG","3766961",1,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/4e5a20f5-9048-47a5-b5be-beebf8bb328b.jpeg""}","2014-10-08 06:31:39 -0500"
"22013","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (104).JPG","3766962",1,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/7e3e6d70-00a4-49e4-aa4f-b09a71cb5899.jpeg""}","2014-10-08 06:53:14 -0500"
"22014","SQRRLGR","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (105).JPG","3766963",0.857142857142857,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/82af2b09-3a94-42c8-8e33-f548f8639b22.jpeg""}","2014-10-08 13:07:38 -0500"
"2202","SQRRLGR","Z:/TransectTrailCamPics/FA14/DPT/D02-RCP1/D02-RCP1-FA14 (271).JPG","3747151",0.714285714285714,"D02-RCP1",442530,4643467,8514.951546,764.294474,42.789017,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/7e51f009-30cd-4834-835b-928b01162e69.jpeg""}","2014-10-06 11:10:21 -0500"
"22020","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (110).JPG","3766969",0.4,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/9d1ce24a-06d0-48fb-a4f0-7d2e974fdf40.jpeg""}","2014-10-09 04:02:42 -0500"
"22021","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (111).JPG","3766970",1,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/84fae91e-36b8-4e30-b968-8ba2ce25a4f0.jpeg""}","2014-10-09 05:00:36 -0500"
"22022","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (112).JPG","3766971",1,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/1472e35e-1cfe-40e2-a8d7-8e6e0f1cec6f.jpeg""}","2014-10-09 05:02:20 -0500"
"22024","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (114).JPG","3766973",1,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/19e71d42-64af-469b-bb36-abf7678aab3c.jpeg""}","2014-10-09 05:22:53 -0500"
"22025","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (115).JPG","3766974",1,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/93a006b1-05d7-42fd-a4d4-5954c2dafa06.jpeg""}","2014-10-09 05:26:08 -0500"
"22026","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (116).JPG","3766975",0.888888888888889,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/db045985-b065-48fd-b3a9-1dd708b15a1b.jpeg""}","2014-10-09 05:28:24 -0500"
"22027","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (117).JPG","3766976",0.857142857142857,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/1a905d93-9cf3-44c4-8b3c-f616b70b7048.jpeg""}","2014-10-09 05:32:51 -0500"
"22029","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (119).JPG","3766978",1,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/f054ccbb-9a9c-4654-8883-7099e3f4b0d5.jpeg""}","2014-10-09 06:20:07 -0500"
"22030","PSSM","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (12).JPG","3766979",0.4,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/27975454-f1c9-4cde-8f83-de1c1482ac65.jpeg""}","2014-09-30 22:14:18 -0500"
"22031","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (120).JPG","3766980",0.714285714285714,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/ffd85be8-686f-42e0-85a8-a4348f8ae98d.jpeg""}","2014-10-09 06:22:56 -0500"
"22032","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (121).JPG","3766981",1,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/551beff2-0ae6-418e-a0eb-bec3d08f3c68.jpeg""}","2014-10-09 06:36:02 -0500"
"22034","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (123).JPG","3766983",1,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/7e02d637-8fe8-4beb-b185-8f619626ce34.jpeg""}","2014-10-09 06:54:22 -0500"
"22035","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (124).JPG","3766984",1,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/76f0347a-a550-4f5e-baba-a0932f7fa2f6.jpeg""}","2014-10-09 06:56:51 -0500"
"22036","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (125).JPG","3766985",0.714285714285714,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/5808fc1d-2c42-4d2a-a026-be27bd7112d9.jpeg""}","2014-10-09 07:05:36 -0500"
"22037","SQRRLGR","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (126).JPG","3766986",1,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/64b200f0-53b5-4b0a-a1bc-1d8b619cb2d2.jpeg""}","2014-10-09 08:18:54 -0500"
"22039","SQRRLGR","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (128).JPG","3766988",0.857142857142857,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/31ebc082-fc3a-4164-8ee4-f29729d5ccb2.jpeg""}","2014-10-09 12:57:26 -0500"
"22041","PSSM","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (13).JPG","3766990",1,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/a91625aa-9167-42a6-b997-8425a1d9e362.jpeg""}","2014-09-30 22:16:18 -0500"
"22042","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (130).JPG","3766991",1,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c899ba51-6c30-43d0-8e17-140cecd54f7c.jpeg""}","2014-10-09 19:27:04 -0500"
"22043","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (131).JPG","3766992",0.8125,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/70153942-0ef5-477f-a1d1-35b61b63d948.jpeg""}","2014-10-09 20:56:04 -0500"
"22044","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (132).JPG","3766993",1,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/6aeaf2ba-2825-4154-9afa-39c07555829d.jpeg""}","2014-10-09 22:16:13 -0500"
"22046","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (134).JPG","3766995",1,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/d6055e82-ca3d-4a7d-8185-571cb796595e.jpeg""}","2014-10-10 06:21:33 -0500"
"22047","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (135).JPG","3766996",1,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/e8ccacaa-4996-4469-a57d-506a58c3ce41.jpeg""}","2014-10-10 06:31:36 -0500"
"22049","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (137).JPG","3766998",1,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/a9162600-29fd-4dbc-99a7-36b4e1c0d211.jpeg""}","2014-10-10 07:16:09 -0500"
"2205","SQRRLGR","Z:/TransectTrailCamPics/FA14/DPT/D02-RCP1/D02-RCP1-FA14 (274).JPG","3747154",0.714285714285714,"D02-RCP1",442530,4643467,8514.951546,764.294474,42.789017,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/756510d6-116f-4693-a704-c376d54dd81e.jpeg""}","2014-10-06 12:50:21 -0500"
"22050","SQRRLGR","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (138).JPG","3766999",0.714285714285714,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/55c548c5-5663-49c4-81c1-a0bf8b57242c.jpeg""}","2014-10-10 10:49:52 -0500"
"22051","SQRRLGR","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (139).JPG","3767000",0.714285714285714,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/d0bf2f9d-13fd-403e-b538-c74752d1ec4e.jpeg""}","2014-10-10 11:59:26 -0500"
"22052","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (14).JPG","3767001",1,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/9029a51e-fda6-441c-993a-dc6a9b58393d.jpeg""}","2014-10-01 02:59:49 -0500"
"22053","SQRRLGR","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (140).JPG","3767002",0.857142857142857,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/4a90c85f-55a1-4721-9c98-722df80f73fe.jpeg""}","2014-10-10 12:05:54 -0500"
"22054","SQRRLGR","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (141).JPG","3767003",1,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/2a3572cb-c212-47a4-9e7f-449fed376f64.jpeg""}","2014-10-10 12:25:06 -0500"
"22056","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (143).JPG","3767005",1,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/8482ecb4-fab3-41e1-92f3-1b5790783ed1.jpeg""}","2014-10-10 19:22:30 -0500"
"22057","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (144).JPG","3767006",1,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/12fd66c0-cde3-4798-9f82-e74d50a7a15e.jpeg""}","2014-10-10 20:14:55 -0500"
"22059","PSSM","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (146).JPG","3767008",0.857142857142857,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/d66efb18-8b54-4ccc-a43b-682f28b12057.jpeg""}","2014-10-11 03:16:17 -0500"
"2206","SQRRLFX","Z:/TransectTrailCamPics/FA14/DPT/D02-RCP1/D02-RCP1-FA14 (275).JPG","3747155",0.571428571428571,"D02-RCP1",442530,4643467,8514.951546,764.294474,42.789017,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/9fb1b8cf-99f9-4101-8d92-8cb5c110152f.jpeg""}","2014-10-06 13:28:27 -0500"
"22060","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (147).JPG","3767009",1,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/24785ee5-5919-4dfb-9b05-601440cbb67c.jpeg""}","2014-10-11 05:20:42 -0500"
"22061","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (148).JPG","3767010",0.857142857142857,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/a21f4282-d266-4ece-9417-0d65eb2b6011.jpeg""}","2014-10-11 05:24:33 -0500"
"22062","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (149).JPG","3767011",1,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/d1251401-3af4-49ed-908e-1691dc117d6f.jpeg""}","2014-10-11 05:40:17 -0500"
"22063","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (15).JPG","3767012",0.857142857142857,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/7cd52705-5dba-4d7f-9121-ba43bd23632f.jpeg""}","2014-10-01 03:36:21 -0500"
"22064","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (150).JPG","3767013",0.857142857142857,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/3428cb69-f73a-48a8-b992-ddd74255e9b8.jpeg""}","2014-10-11 06:43:54 -0500"
"22065","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (151).JPG","3767014",1,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/49606c81-229e-48d2-a9bf-e45692a5e351.jpeg""}","2014-10-11 06:44:24 -0500"
"22066","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (152).JPG","3767015",1,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/3eb6564a-30f9-48be-88c0-12612b0bb001.jpeg""}","2014-10-11 06:44:53 -0500"
"22067","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (153).JPG","3767016",1,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/ed077f37-9a7c-456a-b512-418b9016983b.jpeg""}","2014-10-11 06:45:22 -0500"
"22068","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (154).JPG","3767017",1,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/a232e01d-af5e-4c99-aa9f-c76618baeb4c.jpeg""}","2014-10-11 06:45:55 -0500"
"22069","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (155).JPG","3767018",1,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/b0198b95-120e-4c3a-93d8-5074af497414.jpeg""}","2014-10-11 06:46:34 -0500"
"2207","SQRRLGR","Z:/TransectTrailCamPics/FA14/DPT/D02-RCP1/D02-RCP1-FA14 (276).JPG","3747156",0.857142857142857,"D02-RCP1",442530,4643467,8514.951546,764.294474,42.789017,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/04a637b1-000c-44e2-8b52-58a96130fb8c.jpeg""}","2014-10-06 13:49:31 -0500"
"22070","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (156).JPG","3767019",1,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/e6f823c6-9cd5-486f-a7c4-d9a5f6962550.jpeg""}","2014-10-11 06:47:08 -0500"
"22071","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (157).JPG","3767020",1,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/e03df9fe-5e55-461b-8bd9-79f75212828d.jpeg""}","2014-10-11 06:47:53 -0500"
"22072","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (158).JPG","3767021",1,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/90678ed6-710f-407c-9ddd-3a7514bcfed7.jpeg""}","2014-10-11 06:49:07 -0500"
"22073","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (159).JPG","3767022",1,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/d6e1e183-5eea-4596-8b52-8acbba8b6b6c.jpeg""}","2014-10-11 06:49:43 -0500"
"22074","RCCN","Z:/TransectTrailCamPics/FA14/SCT/S03-JKP1/S03-JKP1-FA14 (16).JPG","3767023",1,"S03-JKP1",NA,NA,NA,NA,NA,"FA14","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/cb20fdbc-c9d9-45e4-9d73-3943a773d56f.jpeg""}","2014-10-01 03:39:21 -0500"
